source,exp_id,avg_acc_before,avg_acc_after,time,Props,Heuristic,NumConstraints,Threshold,NNHidden,Params,Free,WeightsConfig,extra_params
config-xor-bad-5-one-weight-combs-results,106,unknown,unknown,timeout,1,GRID,100,2,[4],22,1,"{'select_weight': [[2, 2, 3]]}","{'x_range': [-22, 22], 'y_range': [-22, 22], 'grid_delta': 4, 'samples_num': 3, 'limit_cells': 450}"
config-xor-bad-5-one-weight-combs-results,107,unsat,unsat,0.3559,1,GRID,100,1,[4],22,1,"{'select_weight': [[2, 2, 4]]}","{'x_range': [-22, 22], 'y_range': [-22, 22], 'grid_delta': 4, 'samples_num': 3, 'limit_cells': 450}"
config-xor-bad-5-one-weight-combs-results,108,unsat,unsat,2.1657,1,GRID,100,2,[4],22,1,"{'select_weight': [[2, 2, 4]]}","{'x_range': [-22, 22], 'y_range': [-22, 22], 'grid_delta': 4, 'samples_num': 3, 'limit_cells': 450}"
config-xor-bad-5-one-weight-combs-results,109,0.9950846531949754,0.9451119606772256,16.3471,1,GRID,100,1,[4],22,1,"{'select_bias': [[2, 2]]}","{'x_range': [-22, 22], 'y_range': [-22, 22], 'grid_delta': 4, 'samples_num': 3, 'limit_cells': 450}"
config-xor-bad-5-one-weight-combs-results,110,unknown,unknown,timeout,1,GRID,100,2,[4],22,1,"{'select_bias': [[2, 2]]}","{'x_range': [-22, 22], 'y_range': [-22, 22], 'grid_delta': 4, 'samples_num': 3, 'limit_cells': 450}"
config-xor-bad-5-one-weight-combs-results,111,unsat,unsat,0.8222,1,VORONOI,153,1,[4],22,1,"{'select_weight': [[1, 1, 1]]}","{'limit_points': 200, 'resample': True, 'random_state': 42}"
config-xor-bad-5-one-weight-combs-results,112,unknown,unknown,timeout,1,VORONOI,153,2,[4],22,1,"{'select_weight': [[1, 1, 1]]}","{'limit_points': 200, 'resample': True, 'random_state': 42}"
config-xor-bad-5-one-weight-combs-results,113,unsat,unsat,0.7774,1,VORONOI,153,1,[4],22,1,"{'select_weight': [[1, 1, 2]]}","{'limit_points': 200, 'resample': True, 'random_state': 42}"
config-xor-bad-5-one-weight-combs-results,114,unknown,unknown,timeout,1,VORONOI,153,2,[4],22,1,"{'select_weight': [[1, 1, 2]]}","{'limit_points': 200, 'resample': True, 'random_state': 42}"
config-xor-bad-5-one-weight-combs-results,115,unsat,unsat,129.2007,1,VORONOI,153,1,[4],22,1,"{'select_bias': [[1, 1]]}","{'limit_points': 200, 'resample': True, 'random_state': 42}"
config-xor-bad-5-one-weight-combs-results,116,unknown,unknown,timeout,1,VORONOI,153,2,[4],22,1,"{'select_bias': [[1, 1]]}","{'limit_points': 200, 'resample': True, 'random_state': 42}"
config-xor-bad-5-one-weight-combs-results,117,unsat,unsat,0.8175,1,VORONOI,153,1,[4],22,1,"{'select_weight': [[1, 2, 1]]}","{'limit_points': 200, 'resample': True, 'random_state': 42}"
config-xor-bad-5-one-weight-combs-results,118,unknown,unknown,timeout,1,VORONOI,153,2,[4],22,1,"{'select_weight': [[1, 2, 1]]}","{'limit_points': 200, 'resample': True, 'random_state': 42}"
config-xor-bad-5-one-weight-combs-results,119,unsat,unsat,1.3713,1,VORONOI,153,1,[4],22,1,"{'select_weight': [[1, 2, 2]]}","{'limit_points': 200, 'resample': True, 'random_state': 42}"
config-xor-bad-5-one-weight-combs-results,120,unknown,unknown,timeout,1,VORONOI,153,2,[4],22,1,"{'select_weight': [[1, 2, 2]]}","{'limit_points': 200, 'resample': True, 'random_state': 42}"
config-xor-bad-5-one-weight-combs-results,121,unsat,unsat,99.2042,1,VORONOI,153,1,[4],22,1,"{'select_bias': [[1, 2]]}","{'limit_points': 200, 'resample': True, 'random_state': 42}"
config-xor-bad-5-one-weight-combs-results,122,unknown,unknown,timeout,1,VORONOI,153,2,[4],22,1,"{'select_bias': [[1, 2]]}","{'limit_points': 200, 'resample': True, 'random_state': 42}"
config-xor-bad-5-one-weight-combs-results,123,0.9950846531949754,0.8080283997815402,2.3676,1,VORONOI,153,1,[4],22,1,"{'select_weight': [[1, 3, 1]]}","{'limit_points': 200, 'resample': True, 'random_state': 42}"
config-xor-bad-5-one-weight-combs-results,124,unknown,unknown,timeout,1,VORONOI,153,2,[4],22,1,"{'select_weight': [[1, 3, 1]]}","{'limit_points': 200, 'resample': True, 'random_state': 42}"
config-xor-bad-5-one-weight-combs-results,125,0.9950846531949754,0.4978154014199891,1.5472,1,VORONOI,153,1,[4],22,1,"{'select_weight': [[1, 3, 2]]}","{'limit_points': 200, 'resample': True, 'random_state': 42}"
config-xor-bad-5-one-weight-combs-results,126,unknown,unknown,timeout,1,VORONOI,153,2,[4],22,1,"{'select_weight': [[1, 3, 2]]}","{'limit_points': 200, 'resample': True, 'random_state': 42}"
config-xor-bad-5-one-weight-combs-results,127,0.9950846531949754,0.6843255051884216,148.0611,1,VORONOI,153,1,[4],22,1,"{'select_bias': [[1, 3]]}","{'limit_points': 200, 'resample': True, 'random_state': 42}"
config-xor-bad-5-one-weight-combs-results,128,unknown,unknown,timeout,1,VORONOI,153,2,[4],22,1,"{'select_bias': [[1, 3]]}","{'limit_points': 200, 'resample': True, 'random_state': 42}"
config-xor-bad-5-one-weight-combs-results,129,0.9950846531949754,0.4980884762424904,1.5081,1,VORONOI,153,1,[4],22,1,"{'select_weight': [[1, 4, 1]]}","{'limit_points': 200, 'resample': True, 'random_state': 42}"
config-xor-bad-5-one-weight-combs-results,130,unknown,unknown,timeout,1,VORONOI,153,2,[4],22,1,"{'select_weight': [[1, 4, 1]]}","{'limit_points': 200, 'resample': True, 'random_state': 42}"
config-xor-bad-5-one-weight-combs-results,131,0.9950846531949754,0.4972692517749863,3.0182,1,VORONOI,153,1,[4],22,1,"{'select_weight': [[1, 4, 2]]}","{'limit_points': 200, 'resample': True, 'random_state': 42}"
config-xor-bad-5-one-weight-combs-results,132,unknown,unknown,timeout,1,VORONOI,153,2,[4],22,1,"{'select_weight': [[1, 4, 2]]}","{'limit_points': 200, 'resample': True, 'random_state': 42}"
config-xor-bad-5-one-weight-combs-results,133,0.9950846531949754,0.375204806116876,111.6497,1,VORONOI,153,1,[4],22,1,"{'select_bias': [[1, 4]]}","{'limit_points': 200, 'resample': True, 'random_state': 42}"
config-xor-bad-5-one-weight-combs-results,134,unknown,unknown,timeout,1,VORONOI,153,2,[4],22,1,"{'select_bias': [[1, 4]]}","{'limit_points': 200, 'resample': True, 'random_state': 42}"
config-xor-bad-5-one-weight-combs-results,135,unsat,unsat,1.5463,1,VORONOI,153,1,[4],22,1,"{'select_weight': [[2, 1, 1]]}","{'limit_points': 200, 'resample': True, 'random_state': 42}"
config-xor-bad-5-one-weight-combs-results,136,unknown,unknown,timeout,1,VORONOI,153,2,[4],22,1,"{'select_weight': [[2, 1, 1]]}","{'limit_points': 200, 'resample': True, 'random_state': 42}"
config-xor-bad-5-one-weight-combs-results,137,unsat,unsat,2.8988,1,VORONOI,153,1,[4],22,1,"{'select_weight': [[2, 1, 2]]}","{'limit_points': 200, 'resample': True, 'random_state': 42}"
config-xor-bad-5-one-weight-combs-results,138,unknown,unknown,timeout,1,VORONOI,153,2,[4],22,1,"{'select_weight': [[2, 1, 2]]}","{'limit_points': 200, 'resample': True, 'random_state': 42}"
config-xor-bad-5-one-weight-combs-results,139,0.9950846531949754,0.6843255051884216,2.1769,1,VORONOI,153,1,[4],22,1,"{'select_weight': [[2, 1, 3]]}","{'limit_points': 200, 'resample': True, 'random_state': 42}"
config-xor-bad-5-one-weight-combs-results,140,unknown,unknown,timeout,1,VORONOI,153,2,[4],22,1,"{'select_weight': [[2, 1, 3]]}","{'limit_points': 200, 'resample': True, 'random_state': 42}"
config-xor-bad-5-one-weight-combs-results,141,unsat,unsat,2.0979,1,VORONOI,153,1,[4],22,1,"{'select_weight': [[2, 1, 4]]}","{'limit_points': 200, 'resample': True, 'random_state': 42}"
config-xor-bad-5-one-weight-combs-results,142,unknown,unknown,timeout,1,VORONOI,153,2,[4],22,1,"{'select_weight': [[2, 1, 4]]}","{'limit_points': 200, 'resample': True, 'random_state': 42}"
config-xor-bad-5-one-weight-combs-results,143,0.9950846531949754,0.375204806116876,48.4576,1,VORONOI,153,1,[4],22,1,"{'select_bias': [[2, 1]]}","{'limit_points': 200, 'resample': True, 'random_state': 42}"
config-xor-bad-5-one-weight-combs-results,144,unknown,unknown,timeout,1,VORONOI,153,2,[4],22,1,"{'select_bias': [[2, 1]]}","{'limit_points': 200, 'resample': True, 'random_state': 42}"
config-xor-bad-5-one-weight-combs-results,145,unsat,unsat,1.1621,1,VORONOI,153,1,[4],22,1,"{'select_weight': [[2, 2, 1]]}","{'limit_points': 200, 'resample': True, 'random_state': 42}"
config-xor-bad-5-one-weight-combs-results,146,unknown,unknown,timeout,1,VORONOI,153,2,[4],22,1,"{'select_weight': [[2, 2, 1]]}","{'limit_points': 200, 'resample': True, 'random_state': 42}"
config-xor-bad-5-one-weight-combs-results,147,unsat,unsat,1.8790,1,VORONOI,153,1,[4],22,1,"{'select_weight': [[2, 2, 2]]}","{'limit_points': 200, 'resample': True, 'random_state': 42}"
config-xor-bad-5-one-weight-combs-results,148,unknown,unknown,timeout,1,VORONOI,153,2,[4],22,1,"{'select_weight': [[2, 2, 2]]}","{'limit_points': 200, 'resample': True, 'random_state': 42}"
config-xor-bad-5-one-weight-combs-results,149,0.9950846531949754,0.6843255051884216,1.9961,1,VORONOI,153,1,[4],22,1,"{'select_weight': [[2, 2, 3]]}","{'limit_points': 200, 'resample': True, 'random_state': 42}"
config-xor-bad-5-one-weight-combs-results,150,unknown,unknown,timeout,1,VORONOI,153,2,[4],22,1,"{'select_weight': [[2, 2, 3]]}","{'limit_points': 200, 'resample': True, 'random_state': 42}"
config-xor-bad-5-one-weight-combs-results,151,unsat,unsat,1.7539,1,VORONOI,153,1,[4],22,1,"{'select_weight': [[2, 2, 4]]}","{'limit_points': 200, 'resample': True, 'random_state': 42}"
config-xor-bad-5-one-weight-combs-results,152,unknown,unknown,timeout,1,VORONOI,153,2,[4],22,1,"{'select_weight': [[2, 2, 4]]}","{'limit_points': 200, 'resample': True, 'random_state': 42}"
config-xor-bad-5-one-weight-combs-results,153,0.9950846531949754,0.9636810486073184,78.7777,1,VORONOI,153,1,[4],22,1,"{'select_bias': [[2, 2]]}","{'limit_points': 200, 'resample': True, 'random_state': 42}"
config-xor-bad-5-one-weight-combs-results,154,unknown,unknown,timeout,1,VORONOI,153,2,[4],22,1,"{'select_bias': [[2, 2]]}","{'limit_points': 200, 'resample': True, 'random_state': 42}"
